"","X","geo_merge","time","epi_week","total_tests","new_pos_t","pct_cum_doses","population","cum_pos_tests"
"22492",22492,"Los Angeles - South Carthay",70,"2021-04-25","443","1-11",47.3571428571429,10595,"843"
"22493",22493,"Los Angeles - South Carthay",71,"2021-05-02","531","1-11",52.3714285714286,10595,"851"
"22494",22494,"Los Angeles - South Carthay",72,"2021-05-09","489","1-11",56.6714285714286,10595,"853"
"22495",22495,"Los Angeles - South Carthay",73,"2021-05-16","478","1-11",59.8857142857143,10595,"856"
"22496",22496,"Los Angeles - South Carthay",74,"2021-05-23","470","1-11",62.1,10595,"860"
"22497",22497,"Los Angeles - South Carthay",75,"2021-05-30","421","0",63.6857142857143,10595,"860"
"22498",22498,"Los Angeles - South Carthay",76,"2021-06-06","344","1-11",65.3142857142857,10595,"864"
"22499",22499,"Los Angeles - South Carthay",77,"2021-06-13","246","1-11",66.4571428571429,10595,"870"
"22500",22500,"Los Angeles - South Carthay",78,"2021-06-20","282","1-11",67.2142857142857,10595,"877"
"22501",22501,"Los Angeles - South Carthay",79,"2021-06-27","277","1-11",67.7285714285714,10595,"880"
"22502",22502,"Los Angeles - South Carthay",80,"2021-07-04","266","1-11",68.1,10595,"891"
"22503",22503,"Los Angeles - South Carthay",81,"2021-07-11","423","19",68.5142857142857,10595,"910"
"22504",22504,"Los Angeles - South Carthay",82,"2021-07-18","567","35",69.0714285714286,10595,"945"
"22505",22505,"Los Angeles - South Carthay",83,"2021-07-25","526","36",69.4714285714286,10595,"981"
"22506",22506,"Los Angeles - South Carthay",84,"2021-08-01","698","25",69.8285714285714,10595,"1006"
"22507",22507,"Los Angeles - South Carthay",85,"2021-08-08","764","27",70.3,10595,"1033"
"22508",22508,"Los Angeles - South Carthay",86,"2021-08-15","949","19",70.9,10595,"1052"
"22509",22509,"Los Angeles - South Carthay",87,"2021-08-22","975","24",71.5571428571428,10595,"1076"
"22510",22510,"Los Angeles - South Carthay",88,"2021-08-29","887","1-11",71.9142857142857,10595,"1086"
"22511",22511,"Los Angeles - South Carthay",89,"2021-09-05","871","1-11",72.2857142857143,10595,"1096"
"22512",22512,"Los Angeles - South Carthay",90,"2021-09-12","1059","21",72.7428571428571,10595,"1117"
"22513",22513,"Los Angeles - South Carthay",91,"2021-09-19","1005","18",73.0285714285714,10595,"1135"
"22514",22514,"Los Angeles - South Carthay",92,"2021-09-26","1080","12",73.2428571428571,10595,"1147"
"22515",22515,"Los Angeles - South Carthay",93,"2021-10-03","996","1-11",73.4857142857143,10595,"1152"
"22516",22516,"Los Angeles - South Carthay",94,"2021-10-10","988","1-11",73.8142857142857,10595,"1158"
"22517",22517,"Los Angeles - South Carthay",95,"2021-10-17","984","13",74.1285714285714,10595,"1171"
"22518",22518,"Los Angeles - South Carthay",96,"2021-10-24","954","1-11",74.5,10595,"1178"
"22519",22519,"Los Angeles - South Carthay",97,"2021-10-31","1031","1-11",74.8,10595,"1184"
"22520",22520,"Los Angeles - South Carthay",98,"2021-11-07","1022","1-11",75.1857142857143,10595,"1194"
"22521",22521,"Los Angeles - South Carthay",99,"2021-11-14","1018","1-11",75.5714285714286,10595,"1201"
"22522",22522,"Los Angeles - South Carthay",100,"2021-11-21","397","1-11",75.8571428571429,10595,"1208"
"22523",22523,"Los Angeles - South Carthay",101,"2021-11-28","1082","18",76.1571428571429,10595,"1226"
"22524",22524,"Los Angeles - South Carthay",102,"2021-12-05","1091","26",76.4571428571429,10595,"1252"
"22525",22525,"Los Angeles - South Carthay",103,"2021-12-12","1289","67",76.9,10595,"1319"
"22526",22526,"Los Angeles - South Carthay",104,"2021-12-19","1139","205",77.1142857142857,10595,"1524"
"22527",22527,"Los Angeles - South Carthay",105,"2021-12-26","1215","293",77.4,10595,"1817"
"22528",22528,"Los Angeles - South Carthay",106,"2022-01-02","1802","318",77.6714285714286,10595,"2135"
"22529",22529,"Los Angeles - South Carthay",107,"2022-01-09","1620","176",77.8285714285714,10595,"2311"
"22530",22530,"Los Angeles - South Carthay",108,"2022-01-16","1488","155",78.0857142857143,10595,"2466"
"22531",22531,"Los Angeles - South Carthay",109,"2022-01-23","1367","99",78.2428571428571,10595,"2565"
"22532",22532,"Los Angeles - South Carthay",110,"2022-01-30","1307","62",78.3428571428571,10595,"2627"
"22533",22533,"Los Angeles - South Carthay",111,"2022-02-06","1135","20",78.4714285714286,10595,"2647"
"22534",22534,"Los Angeles - South Carthay",112,"2022-02-13","1049","13",78.5857142857143,10595,"2660"
"22535",22535,"Los Angeles - South Carthay",113,"2022-02-20","1133","16",78.7,10595,"2676"
"22536",22536,"Los Angeles - South Carthay",114,"2022-02-27","997","1-11",78.7285714285714,10595,"2686"
"22537",22537,"Los Angeles - South Carthay",115,"2022-03-06","1059","1-11",78.8,10595,"2693"
"22538",22538,"Los Angeles - South Carthay",116,"2022-03-13","1154","1-11",78.8,10595,"2700"
"22539",22539,"Los Angeles - South Carthay",117,"2022-03-20","1038","12",78.8285714285714,10595,"2712"
"22540",22540,"Los Angeles - South Carthay",118,"2022-03-27","840","17",78.9,10595,"2729"
"22541",22541,"Los Angeles - South Carthay",119,"2022-04-03","861","20",78.9571428571429,10595,"2749"
"22542",22542,"Los Angeles - South Carthay",120,"2022-04-10","554","23",79.0142857142857,10595,"2772"
"22543",22543,"Los Angeles - South Carthay",121,"2022-04-17","894","19",79.1,10595,"2791"
"22544",22544,"Los Angeles - South Carthay",122,"2022-04-24","1006","32",79.1571428571429,10595,"2823"
"22545",22545,"Los Angeles - South Carthay",123,"2022-05-01","1021","20",79.2,10595,"2843"
"22546",22546,"Los Angeles - South Carthay",124,"2022-05-08","996","36",79.3,10595,"2879"
"22547",22547,"Los Angeles - South Carthay",125,"2022-05-15","983","35",79.4,10595,"2914"
"22548",22548,"Los Angeles - South Carthay",126,"2022-05-22","964","34",79.4,10595,"2948"
"22549",22549,"Los Angeles - South Carthay",127,"2022-05-29","977","35",79.4571428571429,10595,"2983"
"22550",22550,"Los Angeles - South Carthay",128,"2022-06-05","674","41",79.5285714285714,10595,"3024"
"22551",22551,"Los Angeles - South Carthay",129,"2022-06-12","424","26",79.6,10595,"3050"
"22552",22552,"Los Angeles - South Carthay",130,"2022-06-19","439","46",79.6428571428571,10595,"3096"
"22553",22553,"Los Angeles - South Carthay",131,"2022-06-26","380","34",79.7,10595,"3130"
"22554",22554,"Los Angeles - South Carthay",132,"2022-07-03","349","40",79.7,10595,"3170"
"22555",22555,"Los Angeles - South Carthay",133,"2022-07-10","374","49",79.7,10595,"3219"
"22556",22556,"Los Angeles - South Carthay",134,"2022-07-17","384","49",79.7285714285714,10595,"3268"
"22557",22557,"Los Angeles - South Park",11,"2020-03-08","1-11","0",NA,37961,"0"
"22558",22558,"Los Angeles - South Park",12,"2020-03-15","24","1-11",NA,37961,"1-11"
"22559",22559,"Los Angeles - South Park",13,"2020-03-22","41","1-11",NA,37961,"12"
"22560",22560,"Los Angeles - South Park",14,"2020-03-29","62","21",NA,37961,"33"
"22561",22561,"Los Angeles - South Park",15,"2020-04-05","74","27",NA,37961,"60"
"22562",22562,"Los Angeles - South Park",16,"2020-04-12","135","26",NA,37961,"86"
"22563",22563,"Los Angeles - South Park",17,"2020-04-19","166","48",NA,37961,"134"
"22564",22564,"Los Angeles - South Park",18,"2020-04-26","281","45",NA,37961,"179"
"22565",22565,"Los Angeles - South Park",19,"2020-05-03","451","61",NA,37961,"240"
"22566",22566,"Los Angeles - South Park",20,"2020-05-10","452","80",NA,37961,"320"
"22567",22567,"Los Angeles - South Park",21,"2020-05-17","473","137",NA,37961,"457"
"22568",22568,"Los Angeles - South Park",22,"2020-05-24","536","107",NA,37961,"564"
"22569",22569,"Los Angeles - South Park",23,"2020-05-31","618","112",NA,37961,"676"
"22570",22570,"Los Angeles - South Park",24,"2020-06-07","676","126",NA,37961,"802"
"22571",22571,"Los Angeles - South Park",25,"2020-06-14","665","155",NA,37961,"957"
"22572",22572,"Los Angeles - South Park",26,"2020-06-21","834","161",NA,37961,"1118"
"22573",22573,"Los Angeles - South Park",27,"2020-06-28","682","138",NA,37961,"1256"
"22574",22574,"Los Angeles - South Park",28,"2020-07-05","972","211",NA,37961,"1467"
"22575",22575,"Los Angeles - South Park",29,"2020-07-12","1106","206",NA,37961,"1673"
"22576",22576,"Los Angeles - South Park",30,"2020-07-19","1150","188",NA,37961,"1861"
"22577",22577,"Los Angeles - South Park",31,"2020-07-26","1149","175",NA,37961,"2036"
"22578",22578,"Los Angeles - South Park",32,"2020-08-02","937","145",NA,37961,"2181"
"22579",22579,"Los Angeles - South Park",33,"2020-08-09","863","116",NA,37961,"2297"
"22580",22580,"Los Angeles - South Park",34,"2020-08-16","631","79",NA,37961,"2376"
"22581",22581,"Los Angeles - South Park",35,"2020-08-23","604","82",NA,37961,"2458"
"22582",22582,"Los Angeles - South Park",36,"2020-08-30","633","82",NA,37961,"2540"
"22583",22583,"Los Angeles - South Park",37,"2020-09-06","627","46",NA,37961,"2586"
"22584",22584,"Los Angeles - South Park",38,"2020-09-13","682","41",NA,37961,"2627"
"22585",22585,"Los Angeles - South Park",39,"2020-09-20","673","34",NA,37961,"2661"
"22586",22586,"Los Angeles - South Park",40,"2020-09-27","659","36",NA,37961,"2697"
"22587",22587,"Los Angeles - South Park",41,"2020-10-04","627","57",NA,37961,"2754"
"22588",22588,"Los Angeles - South Park",42,"2020-10-11","672","52",NA,37961,"2806"
"22589",22589,"Los Angeles - South Park",43,"2020-10-18","800","79",NA,37961,"2885"
"22590",22590,"Los Angeles - South Park",44,"2020-10-25","752","64",NA,37961,"2949"
"22591",22591,"Los Angeles - South Park",45,"2020-11-01","842","65",NA,37961,"3014"
"22592",22592,"Los Angeles - South Park",46,"2020-11-08","985","109",NA,37961,"3123"
"22593",22593,"Los Angeles - South Park",47,"2020-11-15","1425","159",NA,37961,"3282"
"22594",22594,"Los Angeles - South Park",48,"2020-11-22","1077","192",NA,37961,"3474"
"22595",22595,"Los Angeles - South Park",49,"2020-11-29","2156","420",NA,37961,"3894"
"22596",22596,"Los Angeles - South Park",50,"2020-12-06","2367","613",NA,37961,"4507"
"22597",22597,"Los Angeles - South Park",51,"2020-12-13","3046","851",NA,37961,"5358"
"22598",22598,"Los Angeles - South Park",52,"2020-12-20","2037","630",0,37961,"5988"
"22599",22599,"Los Angeles - South Park",53,"2020-12-27","2428","756",0,37961,"6744"
"22600",22600,"Los Angeles - South Park",54,"2021-01-03","3623","950",0.0285714285714286,37961,"7694"
"22601",22601,"Los Angeles - South Park",55,"2021-01-10","2697","495",0.157142857142857,37961,"8189"
"22602",22602,"Los Angeles - South Park",56,"2021-01-17","2142","370",0.257142857142857,37961,"8559"
"22603",22603,"Los Angeles - South Park",57,"2021-01-24","1628","217",0.4,37961,"8776"
"22604",22604,"Los Angeles - South Park",58,"2021-01-31","1565","198",0.642857142857143,37961,"8974"
"22605",22605,"Los Angeles - South Park",59,"2021-02-07","1386","131",1.18571428571429,37961,"9105"
"22606",22606,"Los Angeles - South Park",60,"2021-02-14","1097","62",1.94285714285714,37961,"9167"
"22607",22607,"Los Angeles - South Park",61,"2021-02-21","1075","45",2.68571428571429,37961,"9212"
"22608",22608,"Los Angeles - South Park",62,"2021-02-28","980","40",3.84285714285714,37961,"9252"
"22609",22609,"Los Angeles - South Park",63,"2021-03-07","933","32",5.07142857142857,37961,"9284"
"22610",22610,"Los Angeles - South Park",64,"2021-03-14","846","17",6.57142857142857,37961,"9301"
"22611",22611,"Los Angeles - South Park",65,"2021-03-21","892","16",8.35714285714286,37961,"9317"
"22612",22612,"Los Angeles - South Park",66,"2021-03-28","718","20",10.6428571428571,37961,"9337"
"22613",22613,"Los Angeles - South Park",67,"2021-04-04","1185","18",14.3,37961,"9355"
"22614",22614,"Los Angeles - South Park",68,"2021-04-11","1953","15",18.4714285714286,37961,"9370"
"22615",22615,"Los Angeles - South Park",69,"2021-04-18","2264","1-11",21.5857142857143,37961,"9377"
"22616",22616,"Los Angeles - South Park",70,"2021-04-25","2295","1-11",24.6285714285714,37961,"9383"
"22617",22617,"Los Angeles - South Park",71,"2021-05-02","1850","1-11",27.8285714285714,37961,"9394"
"22618",22618,"Los Angeles - South Park",72,"2021-05-09","2401","1-11",31.0142857142857,37961,"9400"
"22619",22619,"Los Angeles - South Park",73,"2021-05-16","2539","1-11",33.8142857142857,37961,"9403"
"22620",22620,"Los Angeles - South Park",74,"2021-05-23","2436","1-11",36.4,37961,"9406"
"22621",22621,"Los Angeles - South Park",75,"2021-05-30","2500","1-11",38.4,37961,"9408"
"22622",22622,"Los Angeles - South Park",76,"2021-06-06","1618","1-11",40.6428571428571,37961,"9419"
"22623",22623,"Los Angeles - South Park",77,"2021-06-13","1102","1-11",42.5428571428571,37961,"9424"
"22624",22624,"Los Angeles - South Park",78,"2021-06-20","1235","1-11",44.0285714285714,37961,"9429"
"22625",22625,"Los Angeles - South Park",79,"2021-06-27","1155","17",45.2428571428571,37961,"9446"
"22626",22626,"Los Angeles - South Park",80,"2021-07-04","1171","19",46.2285714285714,37961,"9465"
"22627",22627,"Los Angeles - South Park",81,"2021-07-11","1265","34",47.2,37961,"9499"
"22628",22628,"Los Angeles - South Park",82,"2021-07-18","1313","38",48.2285714285714,37961,"9537"
"22629",22629,"Los Angeles - South Park",83,"2021-07-25","1247","89",49,37961,"9626"
"22630",22630,"Los Angeles - South Park",84,"2021-08-01","3120","109",49.7714285714286,37961,"9735"
"22631",22631,"Los Angeles - South Park",85,"2021-08-08","5729","148",50.6571428571429,37961,"9883"
"22632",22632,"Los Angeles - South Park",86,"2021-08-15","7757","109",51.8428571428571,37961,"9992"
"22633",22633,"Los Angeles - South Park",87,"2021-08-22","7703","100",53.0857142857143,37961,"10092"
"22634",22634,"Los Angeles - South Park",88,"2021-08-29","6570","86",54.1571428571429,37961,"10178"
"22635",22635,"Los Angeles - South Park",89,"2021-09-05","5336","65",55.0285714285714,37961,"10243"
"22636",22636,"Los Angeles - South Park",90,"2021-09-12","6796","63",55.9428571428571,37961,"10306"
"22637",22637,"Los Angeles - South Park",91,"2021-09-19","7361","54",56.7,37961,"10360"
"22638",22638,"Los Angeles - South Park",92,"2021-09-26","7409","27",57.3857142857143,37961,"10387"
"22639",22639,"Los Angeles - South Park",93,"2021-10-03","7442","36",58,37961,"10423"
"22640",22640,"Los Angeles - South Park",94,"2021-10-10","7350","38",58.6,37961,"10461"
"22641",22641,"Los Angeles - South Park",95,"2021-10-17","7789","36",59.2,37961,"10497"
"22642",22642,"Los Angeles - South Park",96,"2021-10-24","7153","35",59.8285714285714,37961,"10532"
"22643",22643,"Los Angeles - South Park",97,"2021-10-31","7652","34",60.5714285714286,37961,"10566"
"22644",22644,"Los Angeles - South Park",98,"2021-11-07","7603","22",61.2857142857143,37961,"10588"
"22645",22645,"Los Angeles - South Park",99,"2021-11-14","7190","34",61.9,37961,"10622"
"22646",22646,"Los Angeles - South Park",100,"2021-11-21","825","14",62.4,37961,"10636"
"22647",22647,"Los Angeles - South Park",101,"2021-11-28","8153","55",62.9428571428571,37961,"10691"
"22648",22648,"Los Angeles - South Park",102,"2021-12-05","8142","62",63.9285714285714,37961,"10753"
"22649",22649,"Los Angeles - South Park",103,"2021-12-12","7426","78",64.7,37961,"10831"
"22650",22650,"Los Angeles - South Park",104,"2021-12-19","1462","128",65.2142857142857,37961,"10959"
"22651",22651,"Los Angeles - South Park",105,"2021-12-26","2222","515",65.6285714285714,37961,"11474"
"22652",22652,"Los Angeles - South Park",106,"2022-01-02","10166","2159",66.1,37961,"13633"
"22653",22653,"Los Angeles - South Park",107,"2022-01-09","9078","1830",66.7142857142857,37961,"15463"
"22654",22654,"Los Angeles - South Park",108,"2022-01-16","7753","1313",67.0571428571429,37961,"16776"
"22655",22655,"Los Angeles - South Park",109,"2022-01-23","6704","652",67.4714285714286,37961,"17428"
"22656",22656,"Los Angeles - South Park",110,"2022-01-30","6022","362",67.9285714285714,37961,"17790"
"22657",22657,"Los Angeles - South Park",111,"2022-02-06","5656","201",68.2857142857143,37961,"17991"
"22658",22658,"Los Angeles - South Park",112,"2022-02-13","5230","107",68.6,37961,"18098"
"22659",22659,"Los Angeles - South Park",113,"2022-02-20","5127","57",68.8571428571429,37961,"18155"
"22660",22660,"Los Angeles - South Park",114,"2022-02-27","5176","29",69.1,37961,"18184"
"22661",22661,"Los Angeles - South Park",115,"2022-03-06","5127","26",69.2571428571429,37961,"18210"
"22662",22662,"Los Angeles - South Park",116,"2022-03-13","4995","14",69.4285714285714,37961,"18224"
"22663",22663,"Los Angeles - South Park",117,"2022-03-20","4729","1-11",69.5571428571428,37961,"18235"
"22664",22664,"Los Angeles - South Park",118,"2022-03-27","4036","1-11",69.6714285714286,37961,"18239"
"22665",22665,"Los Angeles - South Park",119,"2022-04-03","4687","12",69.7571428571429,37961,"18251"
"22666",22666,"Los Angeles - South Park",120,"2022-04-10","1050","1-11",69.8714285714286,37961,"18260"
"22667",22667,"Los Angeles - South Park",121,"2022-04-17","6075","24",69.9428571428572,37961,"18284"
"22668",22668,"Los Angeles - South Park",122,"2022-04-24","6903","38",70.0428571428571,37961,"18322"
"22669",22669,"Los Angeles - South Park",123,"2022-05-01","6712","32",70.1,37961,"18354"
"22670",22670,"Los Angeles - South Park",124,"2022-05-08","6774","41",70.1857142857143,37961,"18395"
"22671",22671,"Los Angeles - South Park",125,"2022-05-15","6516","69",70.2142857142857,37961,"18464"
"22672",22672,"Los Angeles - South Park",126,"2022-05-22","7037","78",70.3,37961,"18542"
"22673",22673,"Los Angeles - South Park",127,"2022-05-29","6784","83",70.3142857142857,37961,"18625"
"22674",22674,"Los Angeles - South Park",128,"2022-06-05","4557","82",70.4,37961,"18707"
"22675",22675,"Los Angeles - South Park",129,"2022-06-12","890","69",70.4,37961,"18776"
"22676",22676,"Los Angeles - South Park",130,"2022-06-19","763","89",70.4714285714286,37961,"18865"
"22677",22677,"Los Angeles - South Park",131,"2022-06-26","709","91",70.5,37961,"18956"
"22678",22678,"Los Angeles - South Park",132,"2022-07-03","561","110",70.5428571428571,37961,"19066"
"22679",22679,"Los Angeles - South Park",133,"2022-07-10","687","179",70.6,37961,"19245"
"22680",22680,"Los Angeles - South Park",134,"2022-07-17","718","203",70.6857142857143,37961,"19448"
"22681",22681,"Los Angeles - St Elmo Village",12,"2020-03-15","1-11","0",NA,4584,"0"
"22682",22682,"Los Angeles - St Elmo Village",13,"2020-03-22","1-11","0",NA,4584,"0"
"22683",22683,"Los Angeles - St Elmo Village",14,"2020-03-29","18","1-11",NA,4584,"1-11"
"22684",22684,"Los Angeles - St Elmo Village",15,"2020-04-05","25","1-11",NA,4584,"1-11"
"22685",22685,"Los Angeles - St Elmo Village",16,"2020-04-12","20","1-11",NA,4584,"1-11"
"22686",22686,"Los Angeles - St Elmo Village",17,"2020-04-19","26","1-11",NA,4584,"17"
"22687",22687,"Los Angeles - St Elmo Village",18,"2020-04-26","40","1-11",NA,4584,"27"
"22688",22688,"Los Angeles - St Elmo Village",19,"2020-05-03","257","14",NA,4584,"41"
"22689",22689,"Los Angeles - St Elmo Village",20,"2020-05-10","59","1-11",NA,4584,"45"
"22690",22690,"Los Angeles - St Elmo Village",21,"2020-05-17","159","1-11",NA,4584,"53"
